,State,Sex,Year,Name,Number,Latitude,Longitude,City
1187,CA,M,1986,William,2018,37.2718745,-119.2704153,California
1188,CA,M,1986,Juan,1806,37.2718745,-119.2704153,California
1189,CA,M,1986,Jeffrey,1697,37.2718745,-119.2704153,California
1190,CA,M,1986,Sean,1683,37.2718745,-119.2704153,California
1191,CA,M,1986,Alexander,1645,37.2718745,-119.2704153,California
1192,CA,M,1986,Adam,1579,37.2718745,-119.2704153,California
1193,CA,M,1986,Thomas,1579,37.2718745,-119.2704153,California
1194,CA,M,1986,Timothy,1568,37.2718745,-119.2704153,California
1195,CA,M,1986,Aaron,1440,37.2718745,-119.2704153,California
1196,CA,M,1986,Luis,1390,37.2718745,-119.2704153,California
1197,CA,M,1986,Jeremy,1363,37.2718745,-119.2704153,California
1198,CA,M,1986,Jacob,1327,37.2718745,-119.2704153,California
1199,CA,M,1986,Mark,1322,37.2718745,-119.2704153,California
1200,CA,M,1986,Benjamin,1313,37.2718745,-119.2704153,California
1201,CA,M,1986,Carlos,1273,37.2718745,-119.2704153,California
1202,CA,M,1986,Paul,1254,37.2718745,-119.2704153,California
1203,CA,M,1986,Jesse,1212,37.2718745,-119.2704153,California
1204,CA,M,1987,Michael,7453,37.2718745,-119.2704153,California
1205,CA,M,1987,Christopher,6514,37.2718745,-119.2704153,California
1206,CA,M,1987,Daniel,5407,37.2718745,-119.2704153,California
1207,CA,M,1987,David,5304,37.2718745,-119.2704153,California
1208,CA,M,1987,Matthew,4694,37.2718745,-119.2704153,California
1209,CA,M,1987,Andrew,4380,37.2718745,-119.2704153,California
1210,CA,M,1987,Joshua,3763,37.2718745,-119.2704153,California
1211,CA,M,1987,Robert,3556,37.2718745,-119.2704153,California
1212,CA,M,1987,Anthony,3434,37.2718745,-119.2704153,California
1213,CA,M,1987,Ryan,3425,37.2718745,-119.2704153,California
1214,CA,M,1987,Jose,3311,37.2718745,-119.2704153,California
1215,CA,M,1987,Joseph,3129,37.2718745,-119.2704153,California
1216,CA,M,1987,Jonathan,3106,37.2718745,-119.2704153,California
1217,CA,M,1987,John,3003,37.2718745,-119.2704153,California
1218,CA,M,1987,Justin,2946,37.2718745,-119.2704153,California
1219,CA,M,1987,James,2921,37.2718745,-119.2704153,California
1220,CA,M,1987,Kevin,2737,37.2718745,-119.2704153,California
1221,CA,M,1987,Eric,2697,37.2718745,-119.2704153,California
1222,CA,M,1987,Nicholas,2671,37.2718745,-119.2704153,California
1223,CA,M,1987,Jason,2420,37.2718745,-119.2704153,California
1224,CA,M,1987,Brian,2414,37.2718745,-119.2704153,California
1225,CA,M,1987,Steven,2363,37.2718745,-119.2704153,California
1226,CA,M,1987,Brandon,2289,37.2718745,-119.2704153,California
1227,CA,M,1987,Kyle,2201,37.2718745,-119.2704153,California
1228,CA,M,1987,Richard,2128,37.2718745,-119.2704153,California
1229,CA,M,1987,William,2068,37.2718745,-119.2704153,California
1230,CA,M,1987,Alexander,1937,37.2718745,-119.2704153,California
1231,CA,M,1987,Juan,1780,37.2718745,-119.2704153,California
1232,CA,M,1987,Jeffrey,1672,37.2718745,-119.2704153,California
1233,CA,M,1987,Sean,1650,37.2718745,-119.2704153,California
1234,CA,M,1987,Thomas,1650,37.2718745,-119.2704153,California
1235,CA,M,1987,Timothy,1600,37.2718745,-119.2704153,California
1236,CA,M,1987,Adam,1579,37.2718745,-119.2704153,California
1237,CA,M,1987,Aaron,1490,37.2718745,-119.2704153,California
1238,CA,M,1987,Luis,1374,37.2718745,-119.2704153,California
1239,CA,M,1987,Jacob,1345,37.2718745,-119.2704153,California
1240,CA,M,1987,Benjamin,1332,37.2718745,-119.2704153,California
1241,CA,M,1987,Mark,1322,37.2718745,-119.2704153,California
1242,CA,M,1987,Jeremy,1283,37.2718745,-119.2704153,California
1243,CA,M,1987,Carlos,1273,37.2718745,-119.2704153,California
1244,CA,M,1987,Scott,1239,37.2718745,-119.2704153,California
1245,CA,M,1987,Paul,1228,37.2718745,-119.2704153,California
1246,CA,M,1988,Michael,7761,37.2718745,-119.2704153,California
1247,CA,M,1988,Christopher,6462,37.2718745,-119.2704153,California
1248,CA,M,1988,Daniel,5404,37.2718745,-119.2704153,California
1249,CA,M,1988,David,5157,37.2718745,-119.2704153,California
1250,CA,M,1988,Matthew,4852,37.2718745,-119.2704153,California
1251,CA,M,1988,Andrew,4562,37.2718745,-119.2704153,California
1252,CA,M,1988,Joshua,3942,37.2718745,-119.2704153,California
1253,CA,M,1988,Robert,3639,37.2718745,-119.2704153,California
1254,CA,M,1988,Anthony,3597,37.2718745,-119.2704153,California
1255,CA,M,1988,Jose,3545,37.2718745,-119.2704153,California
1256,CA,M,1988,Jonathan,3532,37.2718745,-119.2704153,California
1257,CA,M,1988,Ryan,3389,37.2718745,-119.2704153,California
1258,CA,M,1988,Justin,3285,37.2718745,-119.2704153,California
1259,CA,M,1988,Joseph,3264,37.2718745,-119.2704153,California
1260,CA,M,1988,James,3102,37.2718745,-119.2704153,California
1261,CA,M,1988,Nicholas,3075,37.2718745,-119.2704153,California
1262,CA,M,1988,John,2945,37.2718745,-119.2704153,California
1263,CA,M,1988,Kevin,2867,37.2718745,-119.2704153,California
1264,CA,M,1988,Eric,2653,37.2718745,-119.2704153,California
1265,CA,M,1988,Brian,2576,37.2718745,-119.2704153,California
1266,CA,M,1988,Steven,2476,37.2718745,-119.2704153,California
1267,CA,M,1988,Brandon,2348,37.2718745,-119.2704153,California
1268,CA,M,1988,Alexander,2264,37.2718745,-119.2704153,California
1269,CA,M,1988,Kyle,2223,37.2718745,-119.2704153,California
1270,CA,M,1988,Richard,2139,37.2718745,-119.2704153,California
1271,CA,M,1988,William,2065,37.2718745,-119.2704153,California
1272,CA,M,1988,Jason,1997,37.2718745,-119.2704153,California
1273,CA,M,1988,Juan,1904,37.2718745,-119.2704153,California
1274,CA,M,1988,Thomas,1793,37.2718745,-119.2704153,California
1275,CA,M,1988,Aaron,1673,37.2718745,-119.2704153,California
1276,CA,M,1988,Sean,1619,37.2718745,-119.2704153,California
1277,CA,M,1988,Timothy,1607,37.2718745,-119.2704153,California
1278,CA,M,1988,Jeffrey,1582,37.2718745,-119.2704153,California
1279,CA,M,1988,Adam,1581,37.2718745,-119.2704153,California
1280,CA,M,1988,Luis,1561,37.2718745,-119.2704153,California
1281,CA,M,1988,Jacob,1549,37.2718745,-119.2704153,California
1282,CA,M,1988,Mark,1358,37.2718745,-119.2704153,California
1283,CA,M,1988,Carlos,1338,37.2718745,-119.2704153,California
1284,CA,M,1988,Jesse,1307,37.2718745,-119.2704153,California
1285,CA,M,1988,Tyler,1306,37.2718745,-119.2704153,California
1286,CA,M,1988,Benjamin,1283,37.2718745,-119.2704153,California
1287,CA,M,1988,Jesus,1271,37.2718745,-119.2704153,California
1288,CA,M,1988,Paul,1257,37.2718745,-119.2704153,California
1289,CA,M,1988,Jeremy,1239,37.2718745,-119.2704153,California
1290,CA,M,1988,Zachary,1237,37.2718745,-119.2704153,California
1291,CA,M,1988,Samuel,1222,37.2718745,-119.2704153,California
1292,CA,M,1988,Scott,1201,37.2718745,-119.2704153,California
1293,CA,M,1989,Michael,7855,37.2718745,-119.2704153,California
1294,CA,M,1989,Christopher,6490,37.2718745,-119.2704153,California
1295,CA,M,1989,Daniel,5605,37.2718745,-119.2704153,California
1296,CA,M,1989,David,5355,37.2718745,-119.2704153,California
1297,CA,M,1989,Matthew,4744,37.2718745,-119.2704153,California
1298,CA,M,1989,Andrew,4413,37.2718745,-119.2704153,California
1299,CA,M,1989,Joshua,4290,37.2718745,-119.2704153,California
1300,CA,M,1989,Jose,4179,37.2718745,-119.2704153,California
1301,CA,M,1989,Anthony,3776,37.2718745,-119.2704153,California
1302,CA,M,1989,Robert,3733,37.2718745,-119.2704153,California
1303,CA,M,1989,Jonathan,3680,37.2718745,-119.2704153,California
1304,CA,M,1989,Ryan,3563,37.2718745,-119.2704153,California
1305,CA,M,1989,Joseph,3426,37.2718745,-119.2704153,California
1306,CA,M,1989,Nicholas,3276,37.2718745,-119.2704153,California
1307,CA,M,1989,Kevin,3159,37.2718745,-119.2704153,California
1308,CA,M,1989,James,3099,37.2718745,-119.2704153,California
1309,CA,M,1989,Justin,3041,37.2718745,-119.2704153,California
1310,CA,M,1989,John,2974,37.2718745,-119.2704153,California
1311,CA,M,1989,Eric,2670,37.2718745,-119.2704153,California
1312,CA,M,1989,Steven,2517,37.2718745,-119.2704153,California
1313,CA,M,1989,Kyle,2413,37.2718745,-119.2704153,California
1314,CA,M,1989,Alexander,2318,37.2718745,-119.2704153,California
1315,CA,M,1989,Brian,2314,37.2718745,-119.2704153,California
1316,CA,M,1989,Richard,2258,37.2718745,-119.2704153,California
1317,CA,M,1989,Brandon,2222,37.2718745,-119.2704153,California
1318,CA,M,1989,William,2207,37.2718745,-119.2704153,California
1319,CA,M,1989,Juan,2113,37.2718745,-119.2704153,California
1320,CA,M,1989,Aaron,1814,37.2718745,-119.2704153,California
1321,CA,M,1989,Thomas,1759,37.2718745,-119.2704153,California
1322,CA,M,1989,Luis,1738,37.2718745,-119.2704153,California
1323,CA,M,1989,Jacob,1726,37.2718745,-119.2704153,California
1324,CA,M,1989,Jason,1697,37.2718745,-119.2704153,California
1325,CA,M,1989,Sean,1644,37.2718745,-119.2704153,California
1326,CA,M,1989,Adam,1641,37.2718745,-119.2704153,California
1327,CA,M,1989,Timothy,1568,37.2718745,-119.2704153,California
1328,CA,M,1989,Jeffrey,1566,37.2718745,-119.2704153,California
1329,CA,M,1989,Carlos,1561,37.2718745,-119.2704153,California
1330,CA,M,1989,Tyler,1516,37.2718745,-119.2704153,California
1331,CA,M,1989,Jesus,1444,37.2718745,-119.2704153,California
1332,CA,M,1989,Benjamin,1434,37.2718745,-119.2704153,California
1333,CA,M,1989,Zachary,1411,37.2718745,-119.2704153,California
1334,CA,M,1989,Jesse,1393,37.2718745,-119.2704153,California
1335,CA,M,1989,Mark,1386,37.2718745,-119.2704153,California
1336,CA,M,1989,Miguel,1264,37.2718745,-119.2704153,California
1337,CA,M,1989,Samuel,1264,37.2718745,-119.2704153,California
1338,CA,M,1989,Jeremy,1258,37.2718745,-119.2704153,California
1339,CA,M,1989,Victor,1255,37.2718745,-119.2704153,California
1340,CA,M,1989,Paul,1210,37.2718745,-119.2704153,California
1341,CA,M,1989,Travis,1208,37.2718745,-119.2704153,California
1342,CA,M,1989,Christian,1205,37.2718745,-119.2704153,California
1343,CA,M,1990,Michael,8243,37.2718745,-119.2704153,California
1344,CA,M,1990,Christopher,6618,37.2718745,-119.2704153,California
1345,CA,M,1990,Daniel,5766,37.2718745,-119.2704153,California
1346,CA,M,1990,David,5347,37.2718745,-119.2704153,California
1347,CA,M,1990,Jose,4911,37.2718745,-119.2704153,California
1348,CA,M,1990,Matthew,4884,37.2718745,-119.2704153,California
1349,CA,M,1990,Andrew,4546,37.2718745,-119.2704153,California
1350,CA,M,1990,Joshua,4302,37.2718745,-119.2704153,California
1351,CA,M,1990,Jonathan,4116,37.2718745,-119.2704153,California
1352,CA,M,1990,Anthony,4022,37.2718745,-119.2704153,California
1353,CA,M,1990,Ryan,3630,37.2718745,-119.2704153,California
1354,CA,M,1990,Robert,3589,37.2718745,-119.2704153,California
1355,CA,M,1990,Joseph,3580,37.2718745,-119.2704153,California
1356,CA,M,1990,Nicholas,3467,37.2718745,-119.2704153,California
1357,CA,M,1990,Kevin,3314,37.2718745,-119.2704153,California
1358,CA,M,1990,James,3114,37.2718745,-119.2704153,California
1359,CA,M,1990,Justin,3032,37.2718745,-119.2704153,California
1360,CA,M,1990,Eric,2977,37.2718745,-119.2704153,California
1361,CA,M,1990,John,2894,37.2718745,-119.2704153,California
1362,CA,M,1990,Juan,2737,37.2718745,-119.2704153,California
1363,CA,M,1990,Steven,2662,37.2718745,-119.2704153,California
1364,CA,M,1990,Kyle,2645,37.2718745,-119.2704153,California
1365,CA,M,1990,Alexander,2567,37.2718745,-119.2704153,California
1366,CA,M,1990,Brian,2339,37.2718745,-119.2704153,California
1367,CA,M,1990,Luis,2291,37.2718745,-119.2704153,California
1368,CA,M,1990,William,2206,37.2718745,-119.2704153,California
1369,CA,M,1990,Brandon,2169,37.2718745,-119.2704153,California
1370,CA,M,1990,Jacob,2115,37.2718745,-119.2704153,California
1371,CA,M,1990,Richard,2078,37.2718745,-119.2704153,California
1372,CA,M,1990,Tyler,2003,37.2718745,-119.2704153,California
1373,CA,M,1990,Carlos,1964,37.2718745,-119.2704153,California
1374,CA,M,1990,Jesus,1884,37.2718745,-119.2704153,California
1375,CA,M,1990,Christian,1803,37.2718745,-119.2704153,California
1376,CA,M,1990,Thomas,1803,37.2718745,-119.2704153,California
1377,CA,M,1990,Aaron,1782,37.2718745,-119.2704153,California
1378,CA,M,1990,Sean,1737,37.2718745,-119.2704153,California
1379,CA,M,1990,Jordan,1689,37.2718745,-119.2704153,California
1380,CA,M,1990,Zachary,1629,37.2718745,-119.2704153,California
1381,CA,M,1990,Miguel,1600,37.2718745,-119.2704153,California
1382,CA,M,1990,Victor,1599,37.2718745,-119.2704153,California
1383,CA,M,1990,Jason,1556,37.2718745,-119.2704153,California
1384,CA,M,1990,Adam,1549,37.2718745,-119.2704153,California
1385,CA,M,1990,Timothy,1549,37.2718745,-119.2704153,California
1386,CA,M,1990,Cody,1492,37.2718745,-119.2704153,California
1387,CA,M,1990,Jesse,1468,37.2718745,-119.2704153,California
1388,CA,M,1990,Jeffrey,1440,37.2718745,-119.2704153,California
1389,CA,M,1990,Francisco,1412,37.2718745,-119.2704153,California
1390,CA,M,1990,Benjamin,1383,37.2718745,-119.2704153,California
1391,CA,M,1990,Samuel,1376,37.2718745,-119.2704153,California
1392,CA,M,1990,Jorge,1328,37.2718745,-119.2704153,California
1393,CA,M,1990,Alejandro,1278,37.2718745,-119.2704153,California
1394,CA,M,1990,Mark,1261,37.2718745,-119.2704153,California
1395,CA,M,1990,Bryan,1259,37.2718745,-119.2704153,California
1396,CA,M,1990,Edgar,1227,37.2718745,-119.2704153,California
1397,CA,M,1990,Patrick,1208,37.2718745,-119.2704153,California
1398,CA,M,1991,Michael,7571,37.2718745,-119.2704153,California
1399,CA,M,1991,Christopher,5763,37.2718745,-119.2704153,California
1400,CA,M,1991,Daniel,5479,37.2718745,-119.2704153,California
1401,CA,M,1991,Jose,5037,37.2718745,-119.2704153,California
1402,CA,M,1991,David,4856,37.2718745,-119.2704153,California
1403,CA,M,1991,Matthew,4455,37.2718745,-119.2704153,California
1404,CA,M,1991,Andrew,4296,37.2718745,-119.2704153,California
1405,CA,M,1991,Joshua,4292,37.2718745,-119.2704153,California
1406,CA,M,1991,Anthony,4197,37.2718745,-119.2704153,California
1407,CA,M,1991,Jonathan,4108,37.2718745,-119.2704153,California
1408,CA,M,1991,Kevin,3564,37.2718745,-119.2704153,California
1409,CA,M,1991,Joseph,3556,37.2718745,-119.2704153,California
1410,CA,M,1991,Ryan,3310,37.2718745,-119.2704153,California
1411,CA,M,1991,Robert,3243,37.2718745,-119.2704153,California
1412,CA,M,1991,Nicholas,3199,37.2718745,-119.2704153,California
1413,CA,M,1991,James,2968,37.2718745,-119.2704153,California
1414,CA,M,1991,Juan,2813,37.2718745,-119.2704153,California
1415,CA,M,1991,Brandon,2799,37.2718745,-119.2704153,California
1416,CA,M,1991,Eric,2768,37.2718745,-119.2704153,California
1417,CA,M,1991,Alexander,2746,37.2718745,-119.2704153,California
1418,CA,M,1991,John,2713,37.2718745,-119.2704153,California
1419,CA,M,1991,Justin,2612,37.2718745,-119.2704153,California
1420,CA,M,1991,Kyle,2527,37.2718745,-119.2704153,California
1421,CA,M,1991,Luis,2448,37.2718745,-119.2704153,California
1422,CA,M,1991,Steven,2436,37.2718745,-119.2704153,California
1423,CA,M,1991,Jacob,2432,37.2718745,-119.2704153,California
1424,CA,M,1991,Tyler,2346,37.2718745,-119.2704153,California
1425,CA,M,1991,Christian,2189,37.2718745,-119.2704153,California
1426,CA,M,1991,Jesus,2188,37.2718745,-119.2704153,California
1427,CA,M,1991,Brian,2150,37.2718745,-119.2704153,California
1428,CA,M,1991,William,2124,37.2718745,-119.2704153,California
1429,CA,M,1991,Richard,2031,37.2718745,-119.2704153,California
1430,CA,M,1991,Carlos,1995,37.2718745,-119.2704153,California
1431,CA,M,1991,Aaron,1797,37.2718745,-119.2704153,California
1432,CA,M,1991,Miguel,1701,37.2718745,-119.2704153,California
1433,CA,M,1991,Zachary,1690,37.2718745,-119.2704153,California
1434,CA,M,1991,Cody,1685,37.2718745,-119.2704153,California
1435,CA,M,1991,Jordan,1608,37.2718745,-119.2704153,California
1436,CA,M,1991,Thomas,1533,37.2718745,-119.2704153,California
1437,CA,M,1991,Sean,1506,37.2718745,-119.2704153,California
1438,CA,M,1991,Victor,1487,37.2718745,-119.2704153,California
1439,CA,M,1991,Samuel,1444,37.2718745,-119.2704153,California
1440,CA,M,1991,Jorge,1409,37.2718745,-119.2704153,California
1441,CA,M,1991,Jason,1395,37.2718745,-119.2704153,California
1442,CA,M,1991,Alejandro,1386,37.2718745,-119.2704153,California
1443,CA,M,1991,Jesse,1382,37.2718745,-119.2704153,California
1444,CA,M,1991,Timothy,1382,37.2718745,-119.2704153,California
1445,CA,M,1991,Eduardo,1373,37.2718745,-119.2704153,California
1446,CA,M,1991,Francisco,1352,37.2718745,-119.2704153,California
1447,CA,M,1991,Jeffrey,1304,37.2718745,-119.2704153,California
1448,CA,M,1991,Dylan,1283,37.2718745,-119.2704153,California
1449,CA,M,1991,Bryan,1261,37.2718745,-119.2704153,California
1450,CA,M,1991,Gabriel,1259,37.2718745,-119.2704153,California
1451,CA,M,1991,Adrian,1237,37.2718745,-119.2704153,California
1452,CA,M,1991,Benjamin,1229,37.2718745,-119.2704153,California
1453,CA,M,1991,Adam,1228,37.2718745,-119.2704153,California
1454,CA,M,1991,Edgar,1227,37.2718745,-119.2704153,California
1455,CA,M,1991,Patrick,1224,37.2718745,-119.2704153,California
1456,CA,M,1992,Michael,6639,37.2718745,-119.2704153,California
1457,CA,M,1992,Daniel,5364,37.2718745,-119.2704153,California
1458,CA,M,1992,Christopher,5233,37.2718745,-119.2704153,California
1459,CA,M,1992,Jose,5062,37.2718745,-119.2704153,California
1460,CA,M,1992,David,4841,37.2718745,-119.2704153,California
1461,CA,M,1992,Andrew,4152,37.2718745,-119.2704153,California
1462,CA,M,1992,Matthew,4075,37.2718745,-119.2704153,California
1463,CA,M,1992,Anthony,4038,37.2718745,-119.2704153,California
1464,CA,M,1992,Jonathan,3902,37.2718745,-119.2704153,California
1465,CA,M,1992,Joshua,3763,37.2718745,-119.2704153,California
1466,CA,M,1992,Kevin,3542,37.2718745,-119.2704153,California
1467,CA,M,1992,Joseph,3271,37.2718745,-119.2704153,California
1468,CA,M,1992,Ryan,3146,37.2718745,-119.2704153,California
1469,CA,M,1992,Brandon,3143,37.2718745,-119.2704153,California
1470,CA,M,1992,Nicholas,3100,37.2718745,-119.2704153,California
1471,CA,M,1992,Robert,2872,37.2718745,-119.2704153,California
1472,CA,M,1992,Juan,2857,37.2718745,-119.2704153,California
1473,CA,M,1992,Christian,2852,37.2718745,-119.2704153,California
1474,CA,M,1992,Alexander,2811,37.2718745,-119.2704153,California
1475,CA,M,1992,James,2715,37.2718745,-119.2704153,California
1476,CA,M,1992,John,2622,37.2718745,-119.2704153,California
1477,CA,M,1992,Eric,2530,37.2718745,-119.2704153,California
1478,CA,M,1992,Jacob,2529,37.2718745,-119.2704153,California
1479,CA,M,1992,Tyler,2517,37.2718745,-119.2704153,California
1480,CA,M,1992,Luis,2469,37.2718745,-119.2704153,California
1481,CA,M,1992,Justin,2387,37.2718745,-119.2704153,California
1482,CA,M,1992,Kyle,2323,37.2718745,-119.2704153,California
1483,CA,M,1992,Jesus,2238,37.2718745,-119.2704153,California
1484,CA,M,1992,Steven,2198,37.2718745,-119.2704153,California
1485,CA,M,1992,Brian,2192,37.2718745,-119.2704153,California
1486,CA,M,1992,William,2068,37.2718745,-119.2704153,California
1487,CA,M,1992,Carlos,1973,37.2718745,-119.2704153,California
1488,CA,M,1992,Zachary,1933,37.2718745,-119.2704153,California
1489,CA,M,1992,Miguel,1824,37.2718745,-119.2704153,California
1490,CA,M,1992,Richard,1807,37.2718745,-119.2704153,California
1491,CA,M,1992,Aaron,1720,37.2718745,-119.2704153,California
1492,CA,M,1992,Cody,1670,37.2718745,-119.2704153,California
1493,CA,M,1992,Dylan,1663,37.2718745,-119.2704153,California
1494,CA,M,1992,Alejandro,1561,37.2718745,-119.2704153,California
1495,CA,M,1992,Victor,1552,37.2718745,-119.2704153,California
1496,CA,M,1992,Jorge,1548,37.2718745,-119.2704153,California
1497,CA,M,1992,Jesse,1506,37.2718745,-119.2704153,California
1498,CA,M,1992,Samuel,1469,37.2718745,-119.2704153,California
1499,CA,M,1992,Bryan,1464,37.2718745,-119.2704153,California
1500,CA,M,1992,Sean,1460,37.2718745,-119.2704153,California
1501,CA,M,1992,Jason,1420,37.2718745,-119.2704153,California
1502,CA,M,1992,Jordan,1406,37.2718745,-119.2704153,California
1503,CA,M,1992,Thomas,1387,37.2718745,-119.2704153,California
1504,CA,M,1992,Francisco,1386,37.2718745,-119.2704153,California
1505,CA,M,1992,Benjamin,1327,37.2718745,-119.2704153,California
1506,CA,M,1992,Adam,1321,37.2718745,-119.2704153,California
1507,CA,M,1992,Eduardo,1302,37.2718745,-119.2704153,California
1508,CA,M,1992,Angel,1289,37.2718745,-119.2704153,California
1509,CA,M,1992,Adrian,1251,37.2718745,-119.2704153,California
1510,CA,M,1992,Timothy,1250,37.2718745,-119.2704153,California
1511,CA,M,1992,Ricardo,1241,37.2718745,-119.2704153,California
1512,CA,M,1992,Oscar,1237,37.2718745,-119.2704153,California
1513,CA,M,1992,Gabriel,1236,37.2718745,-119.2704153,California
1514,CA,M,1992,Patrick,1206,37.2718745,-119.2704153,California
1515,CA,M,1993,Michael,5845,37.2718745,-119.2704153,California
1516,CA,M,1993,Daniel,5229,37.2718745,-119.2704153,California
1517,CA,M,1993,Jose,5022,37.2718745,-119.2704153,California
1518,CA,M,1993,Christopher,4668,37.2718745,-119.2704153,California
1519,CA,M,1993,David,4407,37.2718745,-119.2704153,California
1520,CA,M,1993,Andrew,3943,37.2718745,-119.2704153,California
1521,CA,M,1993,Anthony,3878,37.2718745,-119.2704153,California
1522,CA,M,1993,Matthew,3811,37.2718745,-119.2704153,California
1523,CA,M,1993,Joshua,3707,37.2718745,-119.2704153,California
1524,CA,M,1993,Kevin,3608,37.2718745,-119.2704153,California
1525,CA,M,1993,Jonathan,3577,37.2718745,-119.2704153,California
1526,CA,M,1993,Ryan,3147,37.2718745,-119.2704153,California
1527,CA,M,1993,Joseph,3122,37.2718745,-119.2704153,California
1528,CA,M,1993,Nicholas,3095,37.2718745,-119.2704153,California
1529,CA,M,1993,Brandon,3038,37.2718745,-119.2704153,California
1530,CA,M,1993,Alexander,2825,37.2718745,-119.2704153,California
1531,CA,M,1993,Christian,2825,37.2718745,-119.2704153,California
1532,CA,M,1993,Jacob,2773,37.2718745,-119.2704153,California
1533,CA,M,1993,Juan,2714,37.2718745,-119.2704153,California
1534,CA,M,1993,Robert,2667,37.2718745,-119.2704153,California
1535,CA,M,1993,Luis,2564,37.2718745,-119.2704153,California
1536,CA,M,1993,Tyler,2498,37.2718745,-119.2704153,California
1537,CA,M,1993,John,2457,37.2718745,-119.2704153,California
1538,CA,M,1993,James,2373,37.2718745,-119.2704153,California
1539,CA,M,1993,Eric,2190,37.2718745,-119.2704153,California
1540,CA,M,1993,Justin,2140,37.2718745,-119.2704153,California
1541,CA,M,1993,Jesus,2094,37.2718745,-119.2704153,California
1542,CA,M,1993,Brian,2021,37.2718745,-119.2704153,California
1543,CA,M,1993,Kyle,2017,37.2718745,-119.2704153,California
1544,CA,M,1993,Carlos,1999,37.2718745,-119.2704153,California
1545,CA,M,1993,Steven,1999,37.2718745,-119.2704153,California
1546,CA,M,1993,William,1995,37.2718745,-119.2704153,California
1547,CA,M,1993,Zachary,1923,37.2718745,-119.2704153,California
1548,CA,M,1993,Miguel,1842,37.2718745,-119.2704153,California
1549,CA,M,1993,Alejandro,1717,37.2718745,-119.2704153,California
1550,CA,M,1993,Aaron,1662,37.2718745,-119.2704153,California
1551,CA,M,1993,Richard,1634,37.2718745,-119.2704153,California
1552,CA,M,1993,Austin,1579,37.2718745,-119.2704153,California
1553,CA,M,1993,Cody,1569,37.2718745,-119.2704153,California
1554,CA,M,1993,Victor,1477,37.2718745,-119.2704153,California
1555,CA,M,1993,Jorge,1465,37.2718745,-119.2704153,California
1556,CA,M,1993,Jordan,1458,37.2718745,-119.2704153,California
1557,CA,M,1993,Jesse,1439,37.2718745,-119.2704153,California
1558,CA,M,1993,Samuel,1413,37.2718745,-119.2704153,California
1559,CA,M,1993,Eduardo,1406,37.2718745,-119.2704153,California
1560,CA,M,1993,Oscar,1368,37.2718745,-119.2704153,California
1561,CA,M,1993,Jason,1350,37.2718745,-119.2704153,California
1562,CA,M,1993,Thomas,1347,37.2718745,-119.2704153,California
1563,CA,M,1993,Sean,1346,37.2718745,-119.2704153,California
1564,CA,M,1993,Francisco,1340,37.2718745,-119.2704153,California
1565,CA,M,1993,Bryan,1275,37.2718745,-119.2704153,California
1566,CA,M,1993,Gabriel,1253,37.2718745,-119.2704153,California
1567,CA,M,1993,Angel,1244,37.2718745,-119.2704153,California
1568,CA,M,1993,Dylan,1218,37.2718745,-119.2704153,California
1569,CA,M,1993,Adrian,1217,37.2718745,-119.2704153,California
1570,CA,M,1993,Benjamin,1214,37.2718745,-119.2704153,California
1571,CA,M,1994,Daniel,5117,37.2718745,-119.2704153,California
1572,CA,M,1994,Michael,5099,37.2718745,-119.2704153,California
1573,CA,M,1994,Jose,4770,37.2718745,-119.2704153,California
1574,CA,M,1994,Christopher,4266,37.2718745,-119.2704153,California
1575,CA,M,1994,David,4061,37.2718745,-119.2704153,California
1576,CA,M,1994,Anthony,3928,37.2718745,-119.2704153,California
1577,CA,M,1994,Andrew,3784,37.2718745,-119.2704153,California
1578,CA,M,1994,Matthew,3567,37.2718745,-119.2704153,California
1579,CA,M,1994,Joshua,3562,37.2718745,-119.2704153,California
1580,CA,M,1994,Kevin,3387,37.2718745,-119.2704153,California
1581,CA,M,1994,Jonathan,3377,37.2718745,-119.2704153,California
1582,CA,M,1994,Brandon,3319,37.2718745,-119.2704153,California
1583,CA,M,1994,Joseph,3114,37.2718745,-119.2704153,California
1584,CA,M,1994,Jacob,2953,37.2718745,-119.2704153,California
1585,CA,M,1994,Ryan,2871,37.2718745,-119.2704153,California
1586,CA,M,1994,Nicholas,2851,37.2718745,-119.2704153,California
1587,CA,M,1994,Juan,2703,37.2718745,-119.2704153,California
1588,CA,M,1994,Christian,2595,37.2718745,-119.2704153,California
1589,CA,M,1994,Alexander,2575,37.2718745,-119.2704153,California
1590,CA,M,1994,Robert,2472,37.2718745,-119.2704153,California
1591,CA,M,1994,Tyler,2459,37.2718745,-119.2704153,California
1592,CA,M,1994,Luis,2420,37.2718745,-119.2704153,California
1593,CA,M,1994,John,2334,37.2718745,-119.2704153,California
1594,CA,M,1994,James,2282,37.2718745,-119.2704153,California
1595,CA,M,1994,Justin,2256,37.2718745,-119.2704153,California
1596,CA,M,1994,Jesus,2128,37.2718745,-119.2704153,California
1597,CA,M,1994,Eric,2072,37.2718745,-119.2704153,California
1598,CA,M,1994,Austin,2010,37.2718745,-119.2704153,California
1599,CA,M,1994,Carlos,1961,37.2718745,-119.2704153,California
1600,CA,M,1994,Kyle,1927,37.2718745,-119.2704153,California
1601,CA,M,1994,Zachary,1901,37.2718745,-119.2704153,California
1602,CA,M,1994,Brian,1860,37.2718745,-119.2704153,California
